Latitude and Longitude,Class of Land,vh,vv,RVI,ndvi_mean,ndvi_max,ndvi_min
"(10.00849223929746, 105.6717962720094)",Non Rice,0.0834716335,0.2506482601,0.4994762684293584,0.643540575249966,0.7122630244972958,0.5288556136297465
"(10.01167184110508, 105.67225050083903)",Non Rice,0.0666977391,0.1958952546,0.5120377241367731,0.6375368117667418,0.7574030130293095,0.2202271894466837
"(10.011217612275422, 105.67225050083903)",Non Rice,0.1126945019,0.4099146128,0.4005425091125221,0.634722591629312,0.754755957259528,0.2202271894466838
"(10.010763383445761, 105.67225050083903)",Non Rice,0.0436822847,0.1265462786,0.5199593093482109,0.6309841370442523,0.749244153661903,0.2202271894466837
"(10.0103091546161, 105.67225050083903)",Non Rice,0.0894273147,0.2538743615,0.5318037440481977,0.6270653562752497,0.7426007621266588,0.2202271894466838
"(10.009854925786442, 105.67225050083903)",Non Rice,0.0566260368,0.1720104367,0.4930216288946834,0.6231576862903233,0.7388024885838924,0.2202271894466837
"(10.009400696956781, 105.67225050083903)",Non Rice,0.0327711552,0.2913005948,0.1286281003981999,0.6192567643530021,0.7335373273964028,0.2202271894466838
"(10.008946468127121, 105.67225050083903)",Non Rice,0.0493191704,0.2924867272,0.219237230668005,0.6129069260038595,0.7235704238749737,0.2202271894466838
"(10.00849223929746, 105.67225050083903)",Non Rice,0.0825141817,0.176760748,0.7181449307147649,0.644056525709703,0.7138253518674548,0.5328046940831418
"(10.008038010467802, 105.67225050083903)",Non Rice,0.0935280025,0.3214787543,0.4279467461417137,0.6347559813756499,0.7020117246401331,0.5252123658452029
"(10.012580298764401, 105.67270472966868)",Non Rice,0.0194179378,0.3022649288,0.0593229520497052,0.6431190214103802,0.7627099906297549,0.2202271894466837
"(10.012126069934741, 105.67270472966868)",Non Rice,0.0380145423,0.3798092306,0.1097728451430609,0.641155647112725,0.7608297647392944,0.2202271894466838
"(10.01167184110508, 105.67270472966868)",Non Rice,0.0831670836,0.2052594274,0.619347566153155,0.638855319450324,0.759141599602455,0.2202271894466837
"(10.011217612275422, 105.67270472966868)",Non Rice,0.0601783656,0.5861729383000001,0.1136364427253762,0.6356987330878838,0.7562749272999395,0.2202271894466838
"(10.010763383445761, 105.67270472966868)",Non Rice,0.041342929,0.0800300092,0.7952049146878728,0.6311052829481091,0.749424882536955,0.2202271894466837
"(10.0103091546161, 105.67270472966868)",Non Rice,0.0503260419,0.1848440021,0.3959826456823834,0.6268084010345324,0.742187844644678,0.2202271894466838
"(10.009854925786442, 105.67270472966868)",Non Rice,0.0513913743,0.3677122891,0.1717564888028263,0.6225772601607016,0.7381261150639051,0.2202271894466837
"(10.009400696956781, 105.67270472966868)",Non Rice,0.0378383733,0.4354973137,0.0904075715491496,0.6188227284230362,0.7330492969669812,0.2202271894466838
"(10.008946468127121, 105.67270472966868)",Non Rice,0.0538799018,0.4189815521,0.1538506426892208,0.6130478247949968,0.7236891014042646,0.2202271894466838
"(10.00849223929746, 105.67270472966868)",Non Rice,0.1269177645,0.1925909221,1.001427716660532,0.64396856730473,0.713797668759564,0.5408137847804524
"(10.008038010467802, 105.67270472966868)",Non Rice,0.0630635619,0.2487725317,0.3637794517505188,0.6345677331310494,0.7020158702270651,0.5346669916920492
"(10.007583781638141, 105.67270472966868)",Non Rice,0.0668063164,0.5992332101,0.1270680236964078,0.6285771895186578,0.6945072229426735,0.5250661778846364
"(10.013034527594062, 105.6731589584983)",Non Rice,0.0637793764,0.419872731,0.191549387493745,0.6487052713456816,0.7683674105875884,0.2202271894466838
"(10.012580298764401, 105.6731589584983)",Non Rice,0.0662811622,0.2910702229,0.3195228777883089,0.6457665648379988,0.7660416765911912,0.2202271894466837
"(10.012126069934741, 105.6731589584983)",Non Rice,0.0556355976,0.4710668325,0.137322323824118,0.6431487759775582,0.7627454931021244,0.2202271894466838
"(10.01167184110508, 105.6731589584983)",Non Rice,0.1219274327,0.2089660615,0.8947048524852048,0.640788052490199,0.7610777871666492,0.2202271894466837
"(10.011217612275422, 105.6731589584983)",Non Rice,0.0704603046,0.3504094183,0.2740029507490331,0.6371040659515912,0.7572121293555539,0.2202271894466838
"(10.010763383445761, 105.6731589584983)",Non Rice,0.0756461769,0.162845239,0.714547887161962,0.6319947150638359,0.7491092019292437,0.2202271894466837
"(10.0103091546161, 105.6731589584983)",Non Rice,0.052630771,0.3998275399,0.1586907945853752,0.6275953910024309,0.7419192329504758,0.2202271894466838
"(10.009854925786442, 105.6731589584983)",Non Rice,0.0307778288,0.1405471265,0.3045692262058754,0.6231658529778713,0.7376163235261963,0.2202271894466837
"(10.009400696956781, 105.6731589584983)",Non Rice,0.0232344028,0.1549863517,0.1882867875057224,0.619639020757517,0.7329221165058553,0.2202271894466838
"(10.008946468127121, 105.6731589584983)",Non Rice,0.0401779525,0.1834382564,0.3046398916872708,0.6141086466566599,0.7237947611583738,0.2202271894466838
"(10.00849223929746, 105.6731589584983)",Non Rice,0.0574185215,0.1771537811,0.4844209343502644,0.6459722558779106,0.7147524101943532,0.5461955970187277
"(10.008038010467802, 105.6731589584983)",Non Rice,0.0730139762,0.0933204591,1.1633107437517043,0.6366828529711209,0.7029567784663712,0.5404668229469524
"(10.007583781638141, 105.6731589584983)",Non Rice,0.0453472659,0.2632034123,0.2253704098828005,0.6306992959390717,0.6956744692683524,0.5309008510673174
"(10.013942985253381, 105.67361318732796)",Non Rice,0.0906467512,0.2096529007,0.6633704370960727,0.6583845164198219,0.7808041488938665,0.2202271894466838
"(10.01348875642372, 105.67361318732796)",Non Rice,0.0661135465,0.3451766074,0.2577942365979679,0.6569206652392963,0.7776711659996569,0.2202271894466837
"(10.013034527594062, 105.67361318732796)",Non Rice,0.1040135249,0.4223596752,0.3513614080241107,0.654052333137413,0.775320600478987,0.2202271894466838
"(10.012580298764401, 105.67361318732796)",Non Rice,0.1273448467,0.0884729996,1.8130134347128208,0.6505484642672675,0.7716019993787021,0.2202271894466837
"(10.012126069934741, 105.67361318732796)",Non Rice,0.0415162034,0.3620395064,0.1319870108132627,0.6477152053879363,0.7679264449581504,0.2202271894466838
